Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
23102,1.16,Ideal,F,VVS2,60.5,57.0,11120,6.8,6.86,4.13
35329,0.4,Good,D,VS1,63.2,56.0,898,4.69,4.74,2.98
20922,1.2,Very Good,D,VS2,63.5,58.0,9138,6.68,6.71,4.25
27591,2.22,Premium,I,SI1,59.9,59.0,18432,8.46,8.41,5.05
49818,0.76,Ideal,J,VVS2,62.0,57.0,2167,5.86,5.81,3.62
5616,0.72,Ideal,E,VVS2,62.0,56.0,3874,5.74,5.77,3.57
35242,0.37,Premium,F,VS2,59.7,62.0,894,4.7,4.68,2.8
33585,0.41,Very Good,E,VS2,62.7,58.0,833,4.68,4.73,2.95
32704,0.31,Ideal,F,VS2,62.1,53.0,802,4.39,4.34,2.71
6181,0.74,Very Good,E,VVS1,63.5,58.0,3993,5.78,5.72,3.65
2559,0.79,Ideal,D,SI1,61.1,57.0,3209,5.94,6.0,3.65
29076,0.4,Ideal,F,SI2,61.8,53.0,688,4.77,4.74,2.94
26444,2.0,Very Good,H,SI1,63.2,58.0,15984,7.95,7.93,5.02
45276,0.54,Very Good,D,SI1,62.1,58.0,1662,5.21,5.23,3.24
36625,0.23,Very Good,E,VVS2,60.6,55.0,478,4.02,4.07,2.45
40940,0.25,Very Good,I,VVS2,62.1,56.0,500,4.03,4.05,2.51
40763,0.46,Very Good,I,VVS1,63.5,57.0,1164,4.91,4.85,3.1
31504,0.34,Premium,G,VS2,61.6,58.0,765,4.51,4.45,2.76
21802,1.36,Very Good,D,SI1,59.5,61.0,9874,7.21,7.24,4.3
35675,0.41,Ideal,F,SI1,60.5,56.0,909,4.81,4.84,2.92
37143,0.32,Ideal,E,VS1,61.5,56.0,972,4.4,4.38,2.7
14209,1.13,Ideal,G,SI1,61.8,55.0,5759,6.71,6.75,4.16
13464,1.04,Ideal,E,SI1,62.4,57.0,5528,6.48,6.53,4.06
51178,0.75,Very Good,F,SI1,63.1,58.0,2347,5.7,5.74,3.61
31486,0.34,Premium,G,VS2,61.3,58.0,765,4.53,4.51,2.77
42497,0.53,Very Good,F,SI1,61.5,59.0,1320,5.15,5.19,3.18
45535,0.81,Fair,H,SI2,66.2,58.0,1687,5.78,5.74,3.81
48712,0.56,Ideal,E,VS1,61.8,56.0,2010,5.28,5.33,3.28
36588,0.33,Ideal,G,IF,61.3,55.0,946,4.49,4.51,2.76
23168,1.7,Good,G,SI1,58.2,64.0,11180,7.89,7.85,4.58
53680,0.79,Ideal,I,VS2,63.0,58.0,2712,5.85,5.89,3.7
34814,0.41,Ideal,I,VS1,61.9,55.0,878,4.82,4.78,2.97
9546,1.0,Good,E,SI2,63.5,56.0,4620,6.31,6.38,4.03
5729,0.25,Very Good,E,VVS1,59.7,58.0,575,4.13,4.14,2.47
25045,0.3,Ideal,F,SI1,62.8,56.0,641,4.26,4.24,2.67
53860,0.71,Premium,E,SI1,62.2,58.0,2743,5.74,5.67,3.55
8939,1.01,Premium,F,SI2,62.4,58.0,4497,6.41,6.37,3.99
9201,1.01,Good,F,SI1,63.5,57.0,4549,6.29,6.33,4.01
39863,0.38,Ideal,F,VVS1,62.3,54.1,1101,4.63,4.66,2.9
45310,0.26,Good,F,VVS1,64.0,57.0,524,4.03,4.06,2.59
31531,0.34,Ideal,E,SI1,62.2,55.0,765,4.49,4.45,2.78
23659,1.25,Ideal,G,IF,60.6,57.0,11705,6.97,6.99,4.23
5049,0.31,Premium,H,SI1,62.3,55.0,573,4.36,4.34,2.71
11539,0.97,Ideal,D,SI1,62.8,56.0,5028,6.24,6.3,3.94
33685,0.4,Very Good,E,SI1,62.2,54.4,837,4.72,4.76,2.95
11777,1.21,Premium,H,SI2,60.0,61.0,5082,6.88,6.79,4.1
18588,1.4,Very Good,I,VS1,61.6,59.0,7584,7.17,7.22,4.43
22877,1.26,Ideal,G,VVS1,62.1,57.0,10916,7.01,6.91,4.32
50294,0.31,Very Good,G,VS1,60.4,59.0,542,4.37,4.41,2.65
52434,0.7,Very Good,E,VS2,62.6,56.0,2513,5.65,5.69,3.55
53157,0.93,Premium,E,I1,62.3,60.0,2624,6.2,6.23,3.87
26325,2.1,Fair,F,SI2,64.7,61.0,15827,7.97,7.92,5.14
26025,0.32,Ideal,G,VS1,61.6,57.0,645,4.38,4.42,2.71
773,0.7,Ideal,D,VS2,61.0,57.0,2859,5.76,5.74,3.51
7804,1.02,Very Good,G,SI2,61.6,61.0,4291,6.46,6.47,3.98
23073,1.53,Premium,H,VS2,62.7,56.0,11104,7.39,7.31,4.61
23708,0.4,Good,J,VS1,63.4,58.0,631,4.61,4.64,2.93
26537,2.42,Premium,J,SI2,62.3,58.0,16198,8.63,8.55,5.35
37162,0.32,Ideal,D,VS2,62.1,56.0,972,4.43,4.39,2.74
38075,0.3,Ideal,E,VVS2,61.7,57.0,1013,4.34,4.31,2.67
32732,0.31,Premium,F,VS2,62.3,59.0,802,4.34,4.29,2.69
19698,0.36,Very Good,I,SI1,63.1,57.0,624,4.55,4.51,2.86
39298,0.3,Ideal,H,VS2,62.3,56.0,491,4.27,4.3,2.67
19833,1.51,Ideal,I,SI1,62.7,57.0,8400,7.35,7.3,4.59
26775,2.04,Very Good,I,VS2,61.0,61.0,16616,8.08,8.14,4.95
20258,1.2,Ideal,G,VS1,62.6,54.3,8687,6.76,6.8,4.25
14335,0.92,Ideal,F,VS2,61.2,56.0,5805,6.25,6.3,3.84
45512,0.51,Ideal,E,SI1,61.5,57.0,1682,5.11,5.16,3.16
41819,0.43,Ideal,F,VVS2,61.9,56.0,1250,4.87,4.82,3.0
40077,0.3,Premium,F,VVS1,62.0,59.0,1114,4.28,4.24,2.64
51679,0.72,Ideal,H,SI1,58.9,56.0,2398,5.91,5.88,3.47
18292,1.17,Very Good,F,VS2,62.4,56.0,7432,6.71,6.76,4.2
11021,1.2,Fair,H,SI2,64.8,60.0,4916,6.55,6.59,4.26
1285,0.7,Very Good,E,VS2,62.4,58.0,2952,5.66,5.68,3.54
14175,1.11,Premium,G,SI1,62.4,58.0,5750,6.65,6.61,4.14
20570,1.21,Premium,F,VS1,61.3,57.0,8879,6.9,6.86,4.22
26698,0.31,Ideal,G,SI2,61.6,55.6,429,4.34,4.37,2.69
8546,1.01,Very Good,H,SI1,61.8,61.0,4432,6.4,6.47,3.98
45242,0.56,Very Good,E,SI1,62.8,57.6,1659,5.26,5.31,3.32
38962,0.31,Ideal,I,VS1,61.6,55.0,489,4.34,4.36,2.68
29277,0.31,Premium,I,VVS2,61.6,59.0,698,4.33,4.31,2.66
4234,0.9,Good,G,SI1,63.2,62.0,3574,6.09,6.19,3.88
40079,0.33,Ideal,F,IF,61.5,55.0,1114,4.47,4.44,2.74
18089,1.39,Premium,E,SI2,62.7,58.0,7311,6.99,7.11,4.42
41925,0.4,Ideal,F,VVS1,62.5,57.0,1263,4.72,4.75,2.96
17653,1.1,Ideal,G,VS1,61.5,57.0,7111,6.65,6.62,4.08
24304,1.51,Very Good,G,VS2,58.7,63.0,12551,7.45,7.4,4.36
18714,0.27,Very Good,E,VVS1,60.9,59.0,620,4.17,4.21,2.55
8870,1.04,Ideal,H,SI2,60.7,57.0,4484,6.51,6.43,3.93
44338,0.33,Very Good,H,VS2,62.2,57.0,521,4.42,4.46,2.76
46187,0.65,Premium,F,SI1,61.4,57.8,1748,5.5,5.56,3.39
27791,0.37,Very Good,G,VS2,60.7,57.0,649,4.64,4.69,2.83
5068,0.3,Premium,G,SI1,61.4,57.0,574,4.35,4.31,2.66
47017,0.56,Ideal,E,VS2,61.7,54.0,1819,5.28,5.35,3.28
36964,0.41,Premium,G,VS1,62.1,60.0,961,4.78,4.72,2.95
45513,0.55,Good,F,VS1,59.5,62.0,1682,5.3,5.35,3.17
10712,0.31,Premium,G,SI1,60.7,60.0,593,4.36,4.34,2.64
35392,0.41,Premium,G,VS1,60.5,58.0,899,4.76,4.8,2.89
32521,0.35,Premium,H,VVS1,59.9,59.0,798,4.57,4.61,2.75
3763,0.9,Premium,F,SI2,61.1,54.0,3457,6.29,6.27,3.84
16475,1.06,Premium,G,VS2,60.9,57.0,6582,6.65,6.61,4.04
44875,0.52,Ideal,F,VS2,62.5,56.0,1629,5.12,5.16,3.21
12613,1.02,Very Good,G,SI1,61.3,56.0,5291,6.43,6.53,3.97
22646,1.01,Very Good,E,VVS1,61.6,58.0,10693,6.45,6.57,4.01
52839,0.74,Premium,G,VS1,59.5,58.0,2574,5.95,5.89,3.52
38787,0.31,Ideal,G,VVS1,59.5,56.0,1046,4.43,4.41,2.63
3163,0.7,Ideal,D,VS1,62.0,57.0,3335,5.69,5.76,3.55
30386,0.33,Ideal,G,VVS2,61.7,55.0,730,4.46,4.49,2.76
286,0.73,Good,E,SI1,63.2,58.0,2796,5.7,5.76,3.62
39182,0.35,Ideal,D,VS2,62.5,55.0,1063,4.55,4.5,2.83
12948,1.11,Ideal,H,SI1,62.7,56.0,5386,6.65,6.59,4.15
29590,0.43,Good,F,SI1,60.7,61.0,706,4.86,4.89,2.96
34359,0.41,Very Good,F,VS2,62.8,57.0,863,4.73,4.76,2.98
14915,0.8,Ideal,D,VVS2,61.9,56.0,6004,5.91,5.95,3.67
51380,0.7,Premium,H,VS1,62.8,60.0,2367,5.61,5.56,3.51
41886,0.54,Ideal,I,VS2,61.1,55.0,1259,5.27,5.31,3.23
6450,0.91,Very Good,F,SI1,62.3,60.0,4049,6.08,6.15,3.81
4597,0.7,Ideal,H,VS2,60.8,56.0,3656,5.74,5.77,3.5
15575,1.01,Good,G,VS1,58.7,62.0,6247,6.49,6.55,3.83
12563,1.52,Ideal,H,SI2,59.9,55.0,5277,7.54,7.45,4.49
40639,0.41,Premium,E,VS1,62.8,58.0,1153,4.72,4.7,2.96
26984,2.01,Premium,I,VS1,62.9,62.0,17068,8.02,7.98,5.03
14584,1.01,Very Good,G,VS2,60.0,57.0,5886,6.53,6.6,3.94
47908,0.67,Premium,G,SI1,60.5,60.0,1914,5.69,5.65,3.43
20647,1.2,Premium,G,VS1,63.0,61.0,8938,6.62,6.59,4.16
12415,1.06,Premium,H,VS1,60.0,58.0,5236,6.65,6.61,3.98
15487,1.08,Ideal,D,SI1,61.3,56.0,6203,6.63,6.72,4.09
8507,1.17,Premium,J,SI1,61.9,58.0,4423,6.77,6.73,4.18
19956,1.21,Premium,G,VS2,61.0,58.0,8504,6.88,6.82,4.18
44175,0.58,Very Good,E,VS2,61.1,63.0,1566,5.41,5.33,3.28
15013,1.51,Good,I,SI1,63.8,57.0,6046,7.21,7.18,4.59
7276,1.0,Premium,I,SI1,60.5,59.0,4200,6.54,6.49,3.94
6374,0.32,Premium,E,SI2,61.7,60.0,576,4.41,4.38,2.71
13172,1.2,Fair,F,SI2,63.4,60.0,5445,6.56,6.65,4.19
1857,0.77,Ideal,I,VS1,61.4,56.0,3066,5.9,5.93,3.63
49823,0.61,Ideal,G,VS1,62.1,56.0,2167,5.42,5.44,3.37
20890,1.17,Ideal,G,VVS2,61.7,55.0,9110,6.77,6.74,4.17
16786,2.01,Good,F,I1,64.0,56.0,6686,7.93,7.91,5.07
52958,0.24,Very Good,F,VVS1,61.8,59.0,552,3.93,4.0,2.45
5481,0.81,Very Good,E,VS2,62.8,57.0,3839,5.9,5.95,3.72
29827,0.3,Very Good,G,VVS1,63.2,55.0,710,4.28,4.3,2.71
3652,0.73,Ideal,I,VS2,60.8,56.0,3438,5.82,5.85,3.55
28297,0.3,Ideal,G,SI1,60.6,56.0,432,4.35,4.4,2.65
8209,1.01,Good,F,SI1,65.5,58.0,4369,6.11,6.25,4.05
14966,1.01,Premium,G,VS2,59.1,58.0,6027,6.63,6.56,3.9
22336,1.55,Ideal,I,VS1,61.5,54.0,10384,7.42,7.58,4.61
13928,0.96,Ideal,F,VS1,61.2,56.0,5666,6.38,6.34,3.89
45606,0.71,Fair,G,SI2,65.6,56.0,1691,5.54,5.49,3.63
20203,1.02,Premium,G,IF,61.8,59.0,8643,6.46,6.41,3.98
50949,0.56,Ideal,G,IF,62.0,54.0,2321,5.3,5.32,3.29
44163,0.5,Very Good,D,VS2,61.1,58.0,1565,5.09,5.18,3.14
18084,1.5,Good,J,VS2,63.6,58.0,7308,7.23,7.2,4.59
21895,1.61,Ideal,E,SI2,61.6,56.0,9961,7.54,7.62,4.67
36326,0.32,Ideal,G,VVS2,61.6,55.0,936,4.42,4.41,2.72
30764,0.25,Ideal,E,VVS1,61.2,57.0,740,4.12,4.08,2.51
33416,0.32,Premium,H,VVS2,60.2,60.0,828,4.48,4.45,2.69
18982,1.0,Premium,D,VS1,62.7,62.0,7812,6.23,6.21,3.9
25399,1.52,Premium,G,VVS2,62.1,58.0,14105,7.4,7.31,4.57
33320,0.35,Ideal,D,SI1,61.6,55.0,827,4.56,4.53,2.8
43917,0.36,Ideal,J,VS1,61.7,53.7,513,4.58,4.62,2.84
11764,0.9,Ideal,G,VS1,62.5,57.0,5080,6.18,6.13,3.84
7389,0.33,Very Good,I,VVS2,62.1,56.0,579,4.41,4.45,2.75
34550,0.4,Ideal,I,VVS1,62.3,53.7,870,4.72,4.74,2.95
20582,1.78,Premium,J,SI2,62.6,58.0,8889,7.78,7.72,4.85
38483,0.42,Ideal,F,VS1,61.3,57.0,1031,4.8,4.85,2.96
6493,1.06,Good,H,SI1,57.2,60.0,4060,6.84,6.74,3.88
52108,0.7,Ideal,G,SI1,60.5,57.0,2460,5.74,5.79,3.49
36661,0.38,Ideal,H,VVS1,61.1,56.0,949,4.68,4.71,2.87
49233,0.7,Ideal,I,SI1,59.9,59.0,2083,5.75,5.8,3.46
18650,1.12,Ideal,H,VS1,60.9,57.0,7616,6.71,6.73,4.09
30309,0.38,Ideal,G,VS2,60.4,57.0,726,4.68,4.71,2.83
52489,0.73,Very Good,E,SI1,63.3,60.0,2523,5.65,5.7,3.59
14516,1.0,Good,G,VS1,64.2,61.0,5863,6.23,6.29,4.02
32381,0.39,Premium,J,VS1,61.0,62.0,790,4.71,4.66,2.86
10153,1.1,Ideal,H,SI2,63.1,58.0,4725,6.54,6.53,4.12
3506,0.76,Ideal,D,VS2,61.8,55.0,3401,5.85,5.89,3.63
11779,1.83,Fair,J,I1,70.0,58.0,5083,7.34,7.28,5.12
28964,0.31,Very Good,H,SI1,61.7,59.0,435,4.36,4.39,2.7
17527,1.09,Ideal,H,VVS1,61.4,56.0,7055,6.64,6.67,4.09
8808,1.31,Premium,J,SI1,60.7,58.0,4475,7.11,7.06,4.3
11724,0.34,Ideal,G,VS2,61.1,55.0,596,4.52,4.55,2.77
33315,0.35,Ideal,D,SI1,61.6,57.0,827,4.55,4.54,2.8
27741,1.71,Premium,F,VS2,62.3,59.0,18791,7.57,7.53,4.7
15324,1.01,Very Good,G,VS1,61.9,58.0,6152,6.42,6.5,4.0
16707,0.32,Very Good,F,SI2,62.6,56.0,421,4.37,4.41,2.75
13754,1.0,Premium,F,VS2,61.9,59.0,5606,6.38,6.34,3.94
27990,0.3,Ideal,E,VS2,62.3,56.0,658,4.28,4.32,2.68
22063,1.82,Very Good,J,VS1,62.2,56.0,10090,7.83,7.96,4.91
22780,1.68,Ideal,I,VS2,62.1,57.0,10800,7.6,7.54,4.7
21536,0.91,Ideal,E,VVS1,61.7,56.0,9636,6.18,6.23,3.83
5427,1.03,Premium,G,SI2,63.0,60.0,3824,6.39,6.35,4.01
36774,0.34,Premium,F,VS1,60.4,58.0,956,4.53,4.51,2.73
13508,1.01,Premium,D,SI1,61.8,60.0,5543,6.37,6.35,3.93
23817,1.5,Very Good,I,VS1,63.3,54.0,11879,7.26,7.33,4.62
12169,1.18,Premium,E,SI2,62.5,60.0,5181,6.74,6.7,4.2
30589,0.31,Ideal,D,VS2,61.5,56.0,734,4.35,4.37,2.68
6413,0.74,Fair,D,VVS2,65.4,53.0,4040,5.73,5.71,3.74
38670,0.7,Premium,F,I1,63.0,61.0,1040,5.69,5.55,3.54
26046,1.36,Ideal,F,VVS1,61.3,57.0,15247,7.13,7.23,4.4
31413,0.3,Ideal,G,VVS1,62.3,54.0,764,4.32,4.35,2.7
23390,0.36,Very Good,E,SI1,62.9,56.0,631,4.52,4.57,2.86
30528,0.38,Very Good,D,SI1,58.9,61.0,733,4.75,4.79,2.81
17979,1.2,Very Good,G,VS2,62.4,59.0,7273,6.68,6.74,4.19
35499,0.41,Very Good,F,SI1,63.5,56.0,904,4.75,4.7,3.0
8194,1.04,Premium,I,SI1,61.8,60.0,4368,6.51,6.47,4.01
53336,0.62,Ideal,G,IF,62.2,54.0,2655,5.46,5.51,3.41
11400,0.34,Ideal,H,VS1,62.1,57.0,596,4.48,4.51,2.79
8569,0.9,Premium,E,VS2,61.4,57.0,4435,6.19,6.16,3.79
15593,1.05,Ideal,H,SI1,61.3,57.0,6255,6.51,6.54,4.0
31669,0.41,Very Good,F,SI1,61.9,55.0,769,4.78,4.81,2.97
35414,0.4,Ideal,G,SI1,60.2,56.0,900,4.83,4.77,2.89
49603,0.53,Ideal,G,IF,62.7,56.0,2137,5.23,5.13,3.25
25416,2.36,Ideal,H,SI2,61.8,56.0,14146,8.57,8.53,5.28
44021,0.51,Ideal,E,SI1,61.5,55.0,1546,5.18,5.16,3.18
39064,0.36,Ideal,F,VVS2,61.4,56.0,1059,4.61,4.64,2.84
27575,2.01,Very Good,G,SI1,62.1,60.0,18398,7.94,8.03,4.96
30518,0.31,Ideal,D,SI1,61.8,56.0,732,4.37,4.34,2.69
2947,1.0,Premium,J,SI2,62.7,58.0,3293,6.32,6.28,3.95
48687,0.77,Fair,J,VS1,61.2,66.0,2005,5.92,5.83,3.6
8466,1.04,Ideal,G,SI2,63.1,55.0,4414,6.45,6.52,4.09
48662,0.73,Very Good,H,SI1,62.2,57.0,2001,5.77,5.8,3.6
2013,0.78,Premium,D,SI1,61.8,59.0,3103,5.93,5.88,3.65
49560,0.78,Very Good,I,SI2,60.6,60.0,2130,5.91,5.93,3.59
732,0.31,Ideal,I,VVS1,61.3,56.0,557,4.36,4.38,2.68
34247,0.38,Very Good,J,VVS2,63.4,56.0,855,4.62,4.56,2.91
44365,0.56,Ideal,G,VS2,60.6,57.0,1580,5.33,5.36,3.24
26176,1.55,Ideal,G,VVS2,61.9,54.0,15512,7.41,7.45,4.6
28949,0.3,Premium,H,VVS1,62.3,58.0,684,4.29,4.32,2.68
2260,0.9,Good,D,SI2,63.9,60.0,3153,6.07,6.11,3.89
33848,0.3,Premium,E,VS2,61.7,61.0,844,4.31,4.28,2.65
2487,0.71,Ideal,G,VS1,62.3,54.0,3195,5.68,5.72,3.55
35585,0.35,Premium,F,VS2,61.8,58.0,906,4.52,4.48,2.78
28606,0.3,Very Good,E,SI1,63.2,56.0,675,4.3,4.27,2.71
10775,1.02,Premium,F,SI1,58.4,59.0,4855,6.65,6.57,3.86
6539,1.18,Good,E,SI2,63.6,57.0,4071,6.74,6.72,4.28
2969,0.78,Good,D,VS2,64.0,54.0,3298,5.82,5.86,3.74
50791,0.51,Very Good,F,IF,59.4,60.0,2304,5.18,5.23,3.09
14731,1.15,Ideal,I,VS1,61.3,56.0,5930,6.74,6.76,4.14
23527,1.56,Ideal,H,VS2,61.5,56.0,11531,7.46,7.5,4.6
52521,0.7,Ideal,F,SI1,61.8,56.0,2528,5.68,5.75,3.53
8048,0.25,Ideal,G,VVS1,62.6,56.0,582,4.01,4.05,2.52
49213,0.55,Ideal,D,VS2,58.5,58.0,2079,5.42,5.39,3.16
18014,1.01,Premium,E,VS2,59.2,59.0,7287,6.67,6.6,3.93
31886,0.3,Premium,G,VS1,61.4,58.0,776,4.35,4.32,2.66
23355,0.3,Ideal,I,SI1,61.2,58.0,422,4.28,4.31,2.63
14042,0.26,Ideal,G,VVS1,62.8,54.0,605,4.07,4.09,2.56
24312,2.0,Good,I,SI1,63.9,57.0,12554,8.01,7.91,5.09
3766,0.9,Very Good,F,SI2,63.1,56.0,3457,6.18,6.12,3.88
8235,1.12,Very Good,H,SI2,62.5,58.0,4373,6.58,6.63,4.13
1704,0.71,Ideal,D,SI1,60.6,57.0,3035,5.82,5.72,3.5
52885,0.74,Ideal,F,SI1,62.2,54.0,2583,5.79,5.85,3.62
41743,0.5,Premium,D,SI2,62.6,58.0,1243,5.04,4.96,3.13
15798,1.29,Ideal,G,SI2,61.5,55.0,6321,7.03,6.99,4.31
45143,0.5,Premium,F,VS2,60.7,58.0,1654,5.16,5.12,3.12
23792,2.08,Premium,H,SI2,60.0,60.0,11851,8.31,8.28,4.98
13494,1.01,Premium,G,VS2,58.1,59.0,5538,6.61,6.53,3.82
8710,0.39,Ideal,J,VS2,61.8,55.9,586,4.66,4.69,2.89
25792,1.74,Ideal,F,SI1,62.4,57.0,14775,7.68,7.64,4.78
7773,1.0,Premium,G,SI2,61.8,60.0,4284,6.37,6.34,3.93
49253,0.71,Ideal,H,SI2,62.1,56.0,2086,5.76,5.71,3.56
7764,1.03,Ideal,H,SI2,60.6,56.0,4283,6.53,6.63,3.99
21411,1.19,Ideal,G,VVS2,60.8,59.0,9524,6.84,6.81,4.15
10621,1.0,Fair,F,VS2,64.7,59.0,4829,6.22,6.15,4.0
39780,0.36,Premium,D,VS2,61.0,59.0,1094,4.61,4.57,2.8
7877,0.9,Premium,H,VS1,62.4,58.0,4309,6.15,6.19,3.85
28407,0.35,Premium,G,SI1,60.3,60.0,669,4.59,4.57,2.76
32614,0.3,Good,G,VS2,63.5,58.0,456,4.24,4.29,2.71
24130,1.62,Ideal,G,SI1,62.2,56.0,12295,7.48,7.53,4.67
3659,0.53,Ideal,D,VVS1,62.1,57.0,3442,5.15,5.18,3.21
35550,0.35,Premium,H,VVS2,62.5,58.0,906,4.51,4.48,2.81
7883,0.9,Ideal,G,VS2,62.4,54.0,4309,6.22,6.19,3.87
6861,1.07,Premium,I,SI1,61.2,58.0,4126,6.62,6.55,4.03
9129,1.2,Premium,J,SI1,60.5,59.0,4536,6.84,6.79,4.12
17575,1.5,Premium,D,SI2,59.6,59.0,7076,7.54,7.46,4.47
41123,0.44,Premium,H,VVS1,60.1,58.0,1196,4.96,4.92,2.97
7212,0.9,Premium,H,VS2,61.7,59.0,4191,6.19,6.13,3.8
15675,1.01,Very Good,F,VS2,60.8,58.0,6288,6.44,6.49,3.93
37592,0.24,Very Good,E,VVS2,62.5,58.0,485,3.96,4.01,2.49
42037,0.53,Very Good,F,SI1,62.9,57.0,1268,5.15,5.18,3.25
12913,1.13,Premium,D,SI2,62.0,58.0,5376,6.68,6.64,4.13
29587,0.32,Ideal,D,VS1,60.4,56.0,706,4.44,4.46,2.69
38618,0.3,Ideal,J,IF,61.5,57.0,489,4.29,4.36,2.66
11832,1.01,Premium,F,SI2,62.2,59.0,5096,6.41,6.38,3.98
4911,0.9,Very Good,F,SI1,61.6,56.0,3724,6.14,6.2,3.8
36932,0.24,Very Good,F,VVS1,59.4,60.0,478,4.04,4.08,2.41
12242,1.01,Ideal,H,SI1,60.4,58.0,5200,6.47,6.5,3.92
9314,1.06,Ideal,G,SI2,61.0,57.0,4578,6.56,6.61,4.02
53199,0.7,Premium,G,VS2,61.6,58.0,2633,5.69,5.73,3.52
12916,1.2,Ideal,I,SI1,63.5,61.0,5376,6.75,6.71,4.27
52292,0.25,Very Good,D,VVS2,62.1,57.0,548,4.02,4.07,2.51
53401,0.77,Very Good,F,SI2,60.1,56.0,2667,5.94,5.97,3.58
53489,0.53,Ideal,F,IF,61.3,57.0,2682,5.21,5.19,3.19
18464,1.54,Premium,I,SI1,61.8,57.0,7512,7.43,7.37,4.57
10110,1.17,Fair,H,SI2,60.0,66.0,4717,6.86,6.78,4.09
16258,1.24,Ideal,F,SI2,61.4,58.0,6503,6.85,6.9,4.22
43401,0.59,Very Good,G,SI1,63.0,57.0,1412,5.35,5.38,3.38
38518,0.53,Good,I,SI1,61.3,62.0,1033,5.14,5.17,3.16
28387,0.33,Premium,H,VS2,61.3,60.0,668,4.47,4.44,2.73
51725,0.7,Ideal,D,SI2,60.3,56.0,2401,5.73,5.77,3.47
28240,0.33,Ideal,F,VS2,61.3,56.0,666,4.43,4.47,2.73
48325,0.23,Ideal,G,IF,61.7,55.0,536,3.94,3.98,2.44
15146,1.11,Good,D,SI1,57.8,61.0,6088,6.83,6.78,3.93
50213,0.8,Good,D,SI2,64.0,60.0,2229,5.91,5.81,3.75
9957,1.33,Fair,F,I1,62.0,56.0,4698,7.05,7.01,4.36
49776,0.7,Premium,F,SI1,61.3,59.0,2161,5.71,5.74,3.51
52840,0.7,Very Good,E,SI1,62.7,55.0,2575,5.63,5.67,3.54
48713,0.7,Premium,H,VS2,61.7,59.0,2010,5.66,5.68,3.5
53943,0.7,Very Good,E,VS2,60.5,59.0,2757,5.71,5.76,3.47
18080,1.34,Premium,D,SI2,61.5,58.0,7305,7.04,7.07,4.34
27941,0.23,Very Good,H,VVS2,62.6,56.0,431,3.92,3.95,2.46
39557,0.32,Ideal,G,VVS1,62.0,57.0,1080,4.42,4.38,2.73
47816,0.57,Fair,F,VVS2,65.2,56.2,1902,5.19,5.23,3.4
26007,2.12,Premium,I,SI2,60.6,59.0,15235,8.3,8.27,5.02
23403,1.71,Very Good,I,VS2,63.4,59.0,11389,7.53,7.45,4.75
26092,2.0,Fair,E,SI1,65.7,60.0,15330,7.7,7.8,5.09
22311,1.17,Ideal,F,VVS2,61.9,54.0,10351,6.76,6.82,4.2
20228,1.02,Ideal,D,VS1,62.0,56.0,8658,6.46,6.5,4.02
46738,0.72,Very Good,H,SI2,63.5,55.0,1799,5.66,5.62,3.58
17723,0.33,Very Good,H,VVS2,61.8,57.0,614,4.43,4.46,2.74
40753,0.4,Premium,F,VVS2,60.8,59.0,1163,4.76,4.72,2.88
6292,0.9,Very Good,H,VS1,62.5,56.0,4021,6.13,6.19,3.85
46852,0.61,Premium,E,SI1,60.1,59.0,1812,5.51,5.48,3.3
29461,0.32,Ideal,E,VS2,62.2,56.0,702,4.37,4.41,2.73
48515,0.58,Ideal,G,VS1,62.6,54.0,1984,5.34,5.3,3.33
45426,0.51,Fair,D,VS2,64.4,54.0,1668,5.06,5.03,3.25
46202,0.51,Premium,H,VVS2,60.8,61.0,1749,5.12,5.08,3.1
874,0.74,Ideal,E,SI1,62.3,58.0,2872,5.74,5.78,3.59
36478,0.43,Premium,G,VS1,61.8,59.0,943,4.83,4.88,3.0
21642,1.11,Ideal,G,VVS2,61.8,56.0,9734,6.66,6.69,4.12
46861,0.51,Good,G,VVS2,58.1,62.0,1813,5.24,5.3,3.06
9616,1.06,Very Good,F,SI2,62.6,60.0,4634,6.54,6.44,4.06
26291,2.02,Ideal,H,SI2,62.7,57.0,15785,8.05,8.0,5.03
7735,0.38,Ideal,D,SI1,62.3,57.0,581,4.6,4.65,2.88
39475,0.41,Ideal,E,VS1,62.1,55.0,1079,4.77,4.8,2.97
48774,0.7,Very Good,F,SI2,58.8,57.0,2020,5.85,5.89,3.45
11659,1.07,Premium,H,SI1,62.2,57.0,5055,6.57,6.48,4.06
2530,0.7,Ideal,G,VVS2,60.8,56.0,3205,5.75,5.79,3.51
8471,1.01,Good,F,SI2,63.2,59.0,4416,6.35,6.38,4.02
132,0.71,Very Good,D,SI1,63.6,58.0,2764,5.64,5.68,3.6
53256,0.71,Very Good,G,VS2,61.8,56.0,2647,5.69,5.74,3.53
2437,0.73,Very Good,E,VS2,62.9,58.0,3184,5.7,5.75,3.6
38857,0.4,Premium,G,VVS2,62.7,59.0,1050,4.72,4.69,2.95
6815,1.01,Fair,E,SI2,64.7,55.0,4118,6.37,6.3,4.1
11221,1.0,Good,F,SI1,57.9,62.0,4961,6.55,6.58,3.8
22271,1.27,Very Good,G,VVS2,61.5,58.0,10321,6.9,6.96,4.26
